id_venda;id_usuario;id_produto;quantidade;data_venda
41006;4197;192;4;2024-08-24 05:36:58
41007;8580;158;2;2023-07-31 17:10:49
41008;6858;128;5;2023-04-19 03:49:37
41009;3371;603;5;2023-05-13 00:09:51
41010;888;596;1;2024-03-29 01:18:37
41011;7974;334;3;2024-09-14 17:50:08
41012;4842;479;2;2025-07-16 14:46:30
41013;2951;898;2;2025-01-12 10:15:59
41014;2428;538;4;2024-03-29 15:47:02
41015;454;336;2;2023-01-20 17:28:19
41016;5544;401;5;2025-04-06 02:25:27
41017;7761;292;4;2024-10-02 09:42:36
41018;8104;712;4;2024-08-07 14:27:09
41019;4482;333;3;2022-02-18 14:28:58
41020;8422;828;1;2023-06-11 07:42:05
41021;5395;504;3;2021-10-03 08:50:22
41022;1760;807;1;2022-04-25 12:50:33
41023;6086;824;2;2022-08-24 12:40:33
41024;4433;955;3;2023-10-28 05:35:50
41025;430;867;3;2024-10-09 03:54:18
41026;1633;266;5;2023-07-25 14:56:45
41027;5834;543;1;2022-07-10 08:22:50
41028;7272;461;4;2022-06-22 21:57:46
41029;276;75;4;2025-05-16 00:36:03
41030;8876;711;3;2024-12-01 18:32:21
41031;613;915;4;2024-05-14 18:59:55
41032;3921;662;3;2022-04-07 02:14:24
41033;2784;887;5;2023-01-11 20:57:47
41034;5527;114;4;2023-04-28 02:27:26
41035;5408;45;4;2025-02-23 18:27:38
41036;41;98;5;2021-11-03 01:54:07
41037;6182;618;5;2023-09-23 00:05:46
41038;2020;399;4;2022-09-30 08:51:01
41039;2929;842;1;2023-09-13 13:18:23
41040;3084;923;5;2022-10-02 06:32:30
41041;9488;960;4;2023-03-02 11:08:23
41042;7729;744;5;2024-04-27 21:46:04
41043;2529;265;2;2022-04-03 21:03:42
41044;2753;420;4;2022-03-11 16:35:03
41045;1094;648;4;2024-01-11 21:42:42
41046;3911;183;3;2024-04-04 08:00:12
41047;4227;669;1;2025-05-04 09:36:10
41048;8105;363;5;2024-04-16 21:00:43
41049;3148;873;5;2022-10-01 11:03:08
41050;9661;824;3;2024-01-24 10:25:02
41051;6752;499;5;2022-01-11 00:29:59
41052;1994;770;4;2023-03-26 14:02:47
41053;7396;542;3;2023-12-02 16:15:37
41054;115;322;1;2022-02-04 03:43:38
41055;9093;617;2;2025-09-17 05:43:31
41056;219;513;1;2023-10-11 08:12:07
41057;3930;724;5;2021-10-18 07:26:02
41058;7882;872;4;2023-07-05 15:52:14
41059;9692;106;1;2023-09-23 13:37:48
41060;4895;933;5;2023-11-02 09:05:16
41061;5329;768;5;2022-03-11 20:54:00
41062;8786;440;1;2021-11-18 20:37:18
41063;190;426;2;2022-07-07 03:04:53
41064;3501;791;3;2022-12-25 05:25:22
41065;8086;985;4;2024-03-10 11:13:05
41066;2487;31;1;2025-04-22 09:36:44
41067;958;280;3;2024-08-15 08:45:45
41068;8585;267;4;2023-07-06 13:14:37
41069;2665;798;1;2024-10-01 05:17:47
41070;8965;606;2;2023-09-23 20:51:06
41071;1356;553;5;2023-07-04 09:24:29
41072;2366;508;4;2023-03-23 00:11:31
41073;4568;93;5;2023-12-11 04:12:37
41074;4160;335;3;2023-02-10 12:08:03
41075;9074;632;5;2022-10-07 04:41:20
41076;1941;191;5;2023-12-09 00:12:58
41077;6685;177;1;2025-03-14 09:48:07
41078;7457;989;4;2022-11-16 02:30:45
41079;2348;546;2;2021-12-06 17:59:43
41080;6917;251;4;2022-06-30 19:01:21
41081;2371;264;3;2022-03-11 22:21:11
41082;9370;14;2;2024-09-20 05:14:12
41083;83;981;5;2024-10-11 14:50:10
41084;6208;112;5;2021-12-14 17:30:05
41085;578;525;3;2025-02-11 00:34:22
41086;6034;960;4;2024-08-13 02:16:31
41087;2669;842;2;2024-04-03 23:33:14
41088;527;442;3;2024-05-30 12:12:16
41089;7519;378;2;2022-01-09 06:48:11
41090;2813;672;2;2023-03-14 03:34:14
41091;6618;912;2;2024-06-23 19:40:00
41092;6200;690;2;2024-03-12 20:02:52
41093;1096;208;5;2022-01-25 10:34:01
41094;5913;951;2;2024-11-09 04:51:00
41095;9744;383;4;2022-08-27 18:22:30
41096;9853;680;1;2022-09-04 18:13:26
41097;3521;547;2;2023-12-28 23:43:20
41098;277;100;4;2025-01-20 03:49:57
41099;6009;428;2;2024-11-12 14:58:23
41100;5667;125;2;2025-03-10 17:43:28
41101;7816;109;2;2022-10-20 16:58:25
41102;8020;688;2;2024-03-02 04:51:58
41103;3483;501;2;2024-01-02 23:30:38
41104;8824;340;3;2024-11-29 10:31:24
41105;1275;650;3;2023-03-01 17:39:19
41106;920;900;3;2022-03-22 18:29:00
41107;669;298;3;2025-08-24 02:56:02
41108;5163;375;3;2024-01-27 16:14:48
41109;4468;486;4;2024-05-11 17:38:05
41110;2428;596;1;2022-10-25 18:42:19
41111;7610;123;4;2024-05-21 06:56:04
41112;9098;535;2;2025-09-04 11:16:30
41113;2435;416;2;2023-08-05 02:59:40
41114;1120;328;5;2024-04-06 07:33:20
41115;445;613;4;2023-01-27 17:55:38
41116;5653;612;1;2023-07-03 13:57:10
41117;8659;999;3;2024-09-04 05:13:45
41118;3843;901;1;2023-08-27 13:49:33
41119;3017;389;2;2023-01-02 03:04:48
41120;5556;918;1;2024-01-26 20:04:23
41121;8631;892;2;2024-11-15 08:14:57
41122;5819;928;3;2022-10-07 07:10:35
41123;5602;543;5;2024-01-29 06:24:00
41124;781;482;3;2022-10-24 02:02:31
41125;5459;944;4;2024-06-08 14:36:36
41126;6229;268;1;2022-10-08 10:13:24
41127;4315;124;5;2024-08-06 08:54:40
41128;5962;292;5;2022-03-20 05:05:02
41129;9021;937;4;2024-08-03 12:15:09
41130;315;416;3;2025-07-06 22:56:37
41131;5503;621;3;2024-10-28 23:54:43
41132;3166;979;2;2024-06-08 03:20:56
41133;5302;262;4;2021-09-21 20:06:05
41134;8852;4;1;2025-04-01 17:40:31
41135;1072;244;4;2023-05-29 03:00:20
41136;3193;444;4;2023-06-29 05:41:29
41137;6713;489;5;2023-12-11 03:29:45
41138;9234;638;1;2025-08-26 07:14:39
41139;8697;980;4;2021-10-12 13:35:37
41140;6388;754;5;2023-02-12 07:56:26
41141;6602;412;5;2024-07-11 20:04:53
41142;5753;363;2;2022-10-25 06:04:33
41143;402;482;3;2022-02-25 14:56:45
41144;5908;364;5;2024-11-15 23:24:32
41145;7832;768;2;2024-08-17 22:15:52
41146;7419;418;4;2023-06-14 09:29:11
41147;2857;636;1;2023-04-22 04:14:10
41148;944;47;3;2022-05-20 11:07:20
41149;4414;936;1;2024-09-24 20:24:19
41150;2331;132;4;2024-07-04 03:07:54
41151;9599;830;2;2025-01-26 17:14:48
41152;508;755;2;2024-06-10 16:27:01
41153;8533;728;3;2024-11-12 08:52:32
41154;9529;910;2;2023-07-31 04:59:49
41155;2367;835;5;2023-11-05 22:25:04
41156;2551;744;5;2021-10-21 22:43:59
41157;4853;204;2;2022-11-22 06:48:46
41158;121;266;3;2022-05-02 22:10:19
41159;2331;733;3;2022-10-15 17:25:46
41160;5830;295;5;2024-03-02 09:26:50
41161;8526;814;1;2022-03-24 20:04:10
41162;2264;946;5;2023-04-08 08:18:55
41163;958;886;3;2023-05-03 08:45:09
41164;9375;108;3;2023-09-04 23:06:49
41165;1882;256;1;2022-08-11 20:47:57
41166;1936;36;3;2022-05-30 11:56:33
41167;322;448;1;2024-02-17 00:55:43
41168;823;241;2;2022-09-24 19:21:11
41169;7780;283;1;2024-04-29 23:14:29
41170;3150;53;3;2023-07-02 09:40:04
41171;6116;722;5;2022-09-20 04:40:33
41172;4123;14;1;2021-11-20 09:08:46
41173;7791;616;3;2023-02-20 20:57:01
41174;8715;310;1;2023-01-22 10:02:38
41175;2916;765;4;2024-07-27 04:22:53
41176;1268;664;5;2024-04-20 01:42:31
41177;2574;53;5;2025-08-12 14:18:30
41178;8688;329;1;2023-05-03 13:41:52
41179;3692;6;3;2025-02-09 20:01:52
41180;3163;911;2;2022-08-27 15:50:22
41181;8652;369;3;2021-10-25 21:14:40
41182;5194;278;5;2024-02-15 22:09:00
41183;2153;393;5;2022-08-20 15:24:43
41184;6031;902;2;2022-04-03 19:30:55
41185;1130;34;3;2025-03-11 20:06:51
41186;5211;402;2;2024-08-22 09:42:20
41187;188;793;5;2025-09-18 06:55:34
41188;5847;928;4;2022-07-22 14:20:00
41189;7899;72;4;2023-04-06 02:15:33
41190;1863;990;2;2024-01-08 05:43:16
41191;1770;407;4;2022-01-11 05:19:32
41192;6139;505;5;2023-06-14 04:22:48
41193;8780;541;5;2025-02-10 02:36:32
41194;708;840;3;2025-02-16 09:35:12
41195;7648;397;1;2024-11-03 08:47:48
41196;4015;690;3;2025-02-18 01:06:49
41197;4184;352;4;2023-01-20 11:05:40
41198;7977;178;3;2022-02-25 14:39:20
41199;2621;392;2;2024-12-24 17:02:19
41200;5976;203;1;2025-02-04 04:31:56
41201;2770;747;3;2023-03-30 05:02:10
41202;4100;999;2;2022-05-12 20:10:50
41203;6298;293;4;2023-10-31 07:27:46
41204;4352;552;1;2022-02-05 00:05:07
41205;9295;26;4;2024-08-20 08:32:40
41206;4903;367;3;2022-04-05 03:06:49
41207;2737;252;4;2023-04-25 08:41:32
41208;2983;153;3;2024-10-01 23:54:40
41209;1248;874;5;2025-01-16 17:55:18
41210;7918;473;1;2024-11-26 01:10:46
41211;5224;121;1;2022-06-09 14:55:12
41212;7541;640;2;2023-11-26 08:56:52
41213;3782;454;2;2025-01-29 17:34:19
41214;7570;81;5;2025-01-09 14:58:38
41215;3696;881;4;2025-08-24 18:52:36
41216;194;513;2;2023-05-21 09:50:56
41217;6492;575;4;2022-07-28 12:53:43
41218;8821;285;2;2025-01-22 00:47:18
41219;1028;659;4;2024-01-21 13:34:37
41220;6279;453;1;2025-09-03 04:18:55
41221;4722;187;3;2023-01-29 05:06:27
41222;6038;486;3;2022-05-03 03:48:22
41223;7012;140;1;2023-12-25 14:52:14
41224;2428;904;1;2024-12-21 01:03:01
41225;2243;774;3;2025-06-29 00:52:22
41226;5246;537;5;2022-06-28 01:24:27
41227;7404;121;5;2023-03-20 00:19:33
41228;2463;204;1;2021-12-17 18:58:48
41229;2327;87;1;2024-01-24 19:24:41
41230;9571;764;3;2024-06-02 07:05:36
41231;1440;62;4;2022-04-10 06:02:59
41232;8299;487;5;2025-07-24 08:26:16
41233;6241;292;5;2023-01-17 14:55:13
41234;1137;939;2;2023-10-26 06:36:14
41235;7919;8;1;2024-07-29 16:22:12
41236;3653;564;5;2024-09-12 01:28:04
41237;8034;127;1;2023-04-17 08:19:58
41238;7341;348;5;2024-12-04 11:18:36
41239;4711;490;3;2024-09-19 15:21:07
41240;4410;157;1;2023-04-07 01:19:24
41241;1489;781;1;2024-09-10 17:30:14
41242;66;266;3;2022-10-13 11:56:02
41243;1632;597;1;2021-12-05 02:28:40
41244;5035;826;4;2023-07-09 23:34:59
41245;6995;397;4;2024-02-27 08:03:23
41246;3017;17;1;2023-04-10 17:44:23
41247;8481;316;1;2022-09-28 10:31:36
41248;4003;737;3;2023-09-04 00:58:06
41249;4460;181;3;2025-05-05 01:28:52
41250;4946;151;3;2023-07-20 12:31:29
41251;3040;386;5;2021-09-23 01:01:52
41252;7760;614;5;2022-04-13 18:20:56
41253;6762;137;5;2023-01-24 14:40:55
41254;4814;63;3;2023-10-13 01:04:00
41255;6043;938;4;2022-10-13 00:16:26
41256;1891;216;2;2025-01-05 17:53:08
41257;708;821;3;2021-10-13 14:33:11
41258;2074;220;3;2023-04-02 18:51:32
41259;2913;718;3;2024-11-29 15:48:50
41260;3811;724;3;2022-07-18 00:08:04
41261;8364;672;3;2023-05-26 14:13:22
41262;20;1;5;2023-08-30 22:45:26
41263;3500;707;1;2023-02-15 05:47:27
41264;3270;518;1;2025-03-25 07:11:46
41265;8191;108;1;2025-03-16 16:55:02
41266;6100;875;3;2024-10-07 19:30:01
41267;5574;954;2;2025-04-01 13:37:04
41268;5775;213;1;2025-05-16 00:55:02
41269;6281;28;1;2022-08-17 12:02:25
41270;9292;300;3;2025-07-11 03:40:09
41271;6113;768;2;2024-03-02 11:24:43
41272;531;986;3;2022-09-02 08:25:10
41273;1954;438;4;2023-09-20 09:59:44
41274;4588;176;2;2022-01-02 04:24:12
41275;4582;901;2;2023-02-13 15:01:08
41276;4943;369;1;2023-05-22 12:51:28
41277;8124;9;4;2021-11-23 01:40:19
41278;9391;62;5;2024-03-22 18:28:45
41279;2520;74;3;2022-08-08 13:27:52
41280;1644;585;1;2021-09-30 04:52:32
41281;6144;806;3;2024-01-19 21:37:34
41282;567;888;5;2023-11-03 01:13:41
41283;3543;763;3;2023-12-08 23:32:30
41284;5075;801;2;2024-03-02 07:57:31
41285;3921;875;5;2025-07-07 20:52:04
41286;8961;279;3;2022-03-21 16:04:29
41287;111;35;2;2025-06-10 09:11:58
41288;5843;129;5;2022-06-29 10:51:11
41289;1844;487;2;2025-08-13 13:52:35
41290;504;918;5;2025-07-21 00:13:19
41291;6203;454;3;2025-01-27 23:13:29
41292;3350;916;3;2021-09-21 16:45:40
41293;4924;311;1;2024-01-05 00:50:26
41294;145;210;2;2024-06-21 17:44:57
41295;2433;635;2;2023-02-11 19:05:16
41296;7754;346;5;2022-12-11 12:45:17
41297;1656;832;3;2024-01-21 00:49:32
41298;5959;162;3;2023-03-10 05:06:41
41299;2546;849;2;2022-08-02 08:43:01
41300;2788;866;3;2023-09-08 11:36:04
41301;3383;200;3;2024-07-15 15:01:56
41302;406;706;5;2023-01-13 09:23:37
41303;2242;763;5;2023-02-20 05:22:21
41304;2193;851;3;2023-01-17 06:10:21
41305;4386;732;5;2023-11-01 14:11:08
41306;2045;220;2;2024-04-02 15:24:48
41307;6778;344;5;2022-11-08 01:07:58
41308;1231;753;3;2022-09-09 09:33:55
41309;2792;805;2;2022-09-22 02:25:23
41310;5860;364;5;2022-11-05 21:31:08
41311;8935;615;4;2025-08-16 00:05:19
41312;3418;240;4;2023-08-22 13:09:59
41313;5334;655;1;2022-12-25 20:11:33
41314;8826;227;4;2022-09-10 22:32:39
41315;8069;355;5;2024-02-20 11:00:56
41316;2363;657;5;2022-02-05 18:47:22
41317;3567;816;5;2024-05-24 16:30:47
41318;5282;687;5;2024-01-30 15:18:15
41319;1045;905;5;2022-05-21 23:35:41
41320;4846;542;1;2024-10-12 11:07:49
41321;9069;371;1;2023-07-26 16:20:51
41322;550;210;3;2022-02-13 08:40:32
41323;5993;917;3;2022-04-21 11:03:48
41324;1744;321;5;2023-11-09 17:34:44
41325;1046;802;1;2023-01-05 23:12:35
41326;5014;241;3;2024-07-31 09:01:37
41327;2986;919;5;2023-07-14 17:55:04
41328;1229;495;3;2023-07-15 21:36:56
41329;9591;566;4;2023-04-14 04:58:07
41330;6869;405;5;2022-03-08 22:07:36
41331;556;90;4;2025-01-10 20:33:26
41332;3503;897;3;2023-07-25 04:30:57
41333;41;61;4;2022-12-24 06:38:49
41334;750;287;3;2021-11-25 04:50:23
41335;3106;751;2;2024-01-29 19:47:33
41336;9758;171;4;2021-10-26 11:13:04
41337;2792;455;4;2022-08-25 13:51:47
41338;6049;979;5;2023-06-28 04:19:50
41339;9941;134;4;2022-12-06 18:29:43
41340;3436;917;1;2022-04-11 01:52:13
41341;4073;427;2;2025-01-02 00:46:32
41342;8600;331;1;2025-03-17 08:51:18
41343;5319;860;2;2024-11-28 19:28:28
41344;6064;283;5;2022-07-21 23:57:24
41345;7635;36;2;2023-01-01 00:02:08
41346;9424;477;5;2022-01-08 00:32:27
41347;487;46;2;2024-08-14 22:46:48
41348;2902;4;3;2025-06-01 09:21:08
41349;8772;54;4;2022-12-13 04:04:32
41350;3021;659;1;2022-11-18 17:40:30
41351;6952;634;3;2023-09-19 09:02:31
41352;692;830;2;2023-06-17 23:29:22
41353;2400;99;2;2022-06-11 13:13:21
41354;3512;194;5;2023-02-07 21:47:14
41355;9802;124;2;2022-03-24 14:11:26
41356;6254;232;4;2023-07-05 01:07:01
41357;1665;532;4;2022-12-13 01:06:54
41358;3897;9;3;2024-11-01 12:18:57
41359;982;646;3;2024-08-09 13:47:17
41360;5388;468;4;2023-12-03 18:29:46
41361;2265;571;5;2024-06-23 12:14:08
41362;9626;21;3;2022-07-18 18:05:51
41363;729;605;2;2025-04-14 00:17:04
41364;3073;882;2;2024-10-08 16:38:38
41365;9965;465;3;2022-11-19 03:45:09
41366;2023;140;5;2023-09-23 00:47:08
41367;8674;94;2;2024-06-27 02:02:49
41368;8298;463;4;2024-06-05 13:16:00
41369;275;394;5;2023-11-27 13:22:10
41370;4621;378;3;2022-01-09 01:50:22
41371;7073;315;3;2023-05-13 15:30:08
41372;6405;142;4;2025-03-27 02:29:21
41373;2407;226;3;2024-01-22 10:27:26
41374;7153;563;1;2022-10-12 06:18:02
41375;5488;840;1;2023-07-15 11:29:45
41376;6102;845;5;2023-07-03 11:18:29
41377;6980;240;1;2025-01-22 09:19:42
41378;1209;233;5;2021-11-07 03:05:11
41379;2609;820;2;2024-01-21 01:29:20
41380;2246;726;3;2021-10-30 05:16:53
41381;5305;473;1;2022-02-25 00:53:55
41382;1005;257;1;2024-03-28 07:32:13
41383;5957;77;5;2024-02-01 08:08:21
41384;7626;543;1;2022-09-13 07:51:04
41385;6851;559;1;2024-05-19 09:36:26
41386;1749;373;4;2023-06-16 01:34:47
41387;3619;354;4;2024-01-31 23:45:48
41388;2027;749;1;2024-08-08 15:34:00
41389;352;438;2;2023-08-26 09:28:16
41390;1485;453;5;2023-08-31 01:43:05
41391;7880;837;4;2022-11-24 12:13:37
41392;8015;459;4;2025-04-04 21:58:16
41393;2675;499;5;2025-05-22 14:23:21
41394;5546;521;1;2025-01-06 07:05:33
41395;7292;274;1;2025-06-04 13:29:50
41396;9518;635;3;2021-12-05 08:25:42
41397;4304;70;4;2022-06-21 03:10:32
41398;3773;498;3;2022-04-12 14:12:20
41399;6609;756;2;2022-03-14 18:27:43
41400;4969;391;1;2024-08-09 13:58:37
41401;751;900;4;2025-07-14 09:06:09
41402;8757;348;3;2024-12-22 15:07:50
41403;6720;272;4;2024-12-31 17:06:59
41404;1292;83;1;2022-04-23 00:31:28
41405;4393;246;1;2022-03-03 02:01:33
41406;2993;893;3;2024-09-27 09:00:02
41407;6230;55;3;2023-06-22 07:47:14
41408;5829;840;2;2021-11-15 03:19:39
41409;5919;565;3;2025-08-20 17:44:16
41410;6922;26;5;2025-08-31 00:57:58
41411;3466;184;3;2023-10-01 19:15:29
41412;4179;795;3;2024-09-28 01:42:20
41413;3914;997;4;2023-10-16 04:43:58
41414;5654;188;2;2023-02-25 04:41:30
41415;79;59;2;2021-11-09 06:29:33
41416;4417;394;5;2023-12-09 21:19:05
41417;9127;412;4;2021-11-06 06:01:16
41418;8375;889;4;2022-12-21 00:23:59
41419;7981;534;3;2024-03-17 02:12:18
41420;622;775;2;2022-12-17 00:42:53
41421;3932;866;1;2023-11-21 10:10:07
41422;3094;739;5;2025-06-19 17:48:05
41423;1194;737;2;2024-03-21 18:08:17
41424;5626;938;5;2022-07-15 10:10:13
41425;3292;247;5;2023-10-16 04:08:11
41426;7071;512;3;2024-04-15 01:17:35
41427;9986;20;1;2022-09-21 22:38:44
41428;8252;479;3;2024-11-05 05:32:58
41429;6676;861;5;2023-10-02 13:35:18
41430;574;848;1;2024-04-28 00:20:24
41431;9818;889;4;2024-03-22 19:37:45
41432;6946;801;3;2024-02-22 18:33:53
41433;6908;240;4;2022-08-28 14:30:30
41434;8655;914;2;2024-01-21 13:36:29
41435;895;274;5;2024-01-10 20:18:33
41436;2472;429;5;2023-10-07 02:44:02
41437;29;434;2;2025-04-20 22:51:48
41438;9937;211;2;2023-09-08 14:50:25
41439;5848;766;1;2025-05-27 17:37:51
41440;7383;527;3;2021-10-19 13:40:48
41441;3252;990;2;2025-07-13 00:53:54
41442;7298;415;3;2024-01-01 05:54:44
41443;8937;693;5;2023-02-20 03:48:07
41444;4608;457;1;2021-11-09 02:01:15
41445;9811;723;2;2021-12-28 20:22:38
41446;9246;559;4;2022-06-18 15:11:15
41447;6326;349;5;2022-07-03 04:25:14
41448;5758;630;2;2022-01-15 22:10:18
41449;285;901;1;2022-07-13 12:49:55
41450;3601;629;4;2024-09-27 19:29:19
41451;1546;689;4;2022-09-09 12:36:03
41452;4434;610;5;2024-03-18 05:45:35
41453;5309;783;5;2023-04-27 09:46:27
41454;518;910;5;2024-02-18 18:34:24
41455;3619;3;1;2021-11-24 15:00:41
41456;941;800;1;2022-07-02 20:47:47
41457;6772;482;2;2022-09-17 04:58:11
41458;4730;209;2;2023-05-27 14:42:32
41459;3431;213;3;2022-06-08 19:50:58
41460;860;366;2;2022-11-07 23:23:39
41461;2125;448;1;2022-04-13 03:30:16
41462;3661;507;2;2025-06-20 03:59:18
41463;3270;122;1;2025-03-16 23:25:21
41464;5036;546;2;2024-06-04 05:46:45
41465;7948;456;2;2024-01-28 00:17:37
41466;5809;200;1;2022-12-22 05:46:01
41467;7532;509;1;2024-06-13 11:14:01
41468;6092;287;2;2021-12-03 15:04:38
41469;2709;479;1;2022-08-12 15:46:26
41470;5274;406;2;2025-01-30 11:43:12
41471;9791;195;1;2022-08-06 16:52:41
41472;925;287;2;2022-06-04 05:40:50
41473;1280;422;3;2024-10-13 14:04:57
41474;1288;488;2;2022-11-07 07:36:12
41475;1139;591;5;2024-11-25 22:13:22
41476;3077;293;4;2022-11-08 00:51:42
41477;5721;4;1;2021-11-21 14:07:40
41478;1450;917;3;2024-01-10 05:06:51
41479;4866;322;5;2024-07-01 10:34:45
41480;7770;281;1;2023-10-18 11:44:58
41481;9387;157;4;2023-05-27 22:37:19
41482;8328;276;2;2021-10-27 11:47:30
41483;439;990;3;2024-06-29 07:05:41
41484;1963;222;1;2024-03-25 06:46:35
41485;9960;273;3;2024-06-13 00:49:40
41486;2425;196;2;2025-03-09 05:26:34
41487;8917;351;4;2025-01-06 04:25:37
41488;7576;760;4;2024-04-05 20:31:05
41489;7851;985;2;2022-05-16 14:43:58
41490;6968;708;5;2022-05-24 22:06:19
41491;6848;943;1;2025-02-15 01:03:55
41492;8961;841;3;2025-06-20 17:37:28
41493;146;556;1;2024-01-01 09:44:01
41494;9923;927;5;2022-04-16 17:34:02
41495;9615;133;4;2023-12-16 16:09:58
41496;6074;727;3;2025-08-26 01:50:30
41497;9140;808;4;2024-04-26 12:30:45
41498;3257;474;5;2025-06-29 22:07:44
41499;2138;54;1;2021-10-11 04:33:29
41500;4215;213;5;2025-07-01 13:46:52
41501;3680;459;2;2023-11-07 20:31:27
41502;6261;102;1;2022-11-15 16:10:56
41503;9221;42;3;2023-05-12 19:51:48
41504;5053;583;1;2023-12-16 01:05:53
41505;1658;424;2;2025-05-01 10:45:51
41506;7711;643;1;2023-03-29 10:08:28
41507;6168;518;1;2024-08-27 06:44:21
41508;8199;469;3;2025-01-21 04:19:16
41509;1573;460;5;2022-07-05 05:58:02
41510;500;362;1;2023-02-05 16:13:33
41511;9181;174;2;2023-01-22 11:07:11
41512;2192;619;2;2024-07-07 17:35:33
41513;9989;636;1;2024-06-12 20:36:14
41514;2298;927;2;2025-01-15 05:24:38
41515;8777;209;5;2023-10-27 02:09:26
41516;7396;326;4;2025-01-07 18:45:51
41517;5190;530;4;2023-08-30 12:33:27
41518;9489;382;4;2023-09-12 00:39:38
41519;7962;59;3;2023-09-22 04:09:22
41520;3100;301;3;2024-06-20 00:51:26
41521;6171;138;3;2022-05-11 06:46:28
41522;6288;964;1;2023-11-28 00:17:46
41523;7870;780;4;2023-05-24 21:59:27
41524;6706;57;2;2021-10-06 13:47:13
41525;4059;12;5;2022-05-23 12:36:36
41526;9760;436;4;2024-05-20 09:56:43
41527;9362;292;3;2024-07-05 08:03:44
41528;412;544;4;2022-07-16 07:19:49
41529;6276;143;5;2025-08-23 19:25:07
41530;8181;824;2;2022-10-13 14:51:40
41531;9626;536;2;2021-12-06 12:15:49
41532;7715;749;2;2025-03-13 15:25:52
41533;2726;40;4;2023-05-25 06:12:24
41534;6716;444;4;2023-03-02 15:13:18
41535;975;674;3;2025-07-25 16:47:56
41536;5561;972;2;2023-01-02 08:46:46
41537;7289;832;4;2024-11-15 12:42:14
41538;686;115;4;2022-04-12 09:28:22
41539;2350;530;1;2022-02-09 11:51:34
41540;8661;690;5;2025-08-30 02:54:44
41541;6606;303;1;2022-04-03 05:34:50
41542;7826;517;3;2024-12-11 15:15:07
41543;8346;783;1;2022-12-13 14:37:08
41544;1493;995;4;2023-03-08 08:19:50
41545;9830;415;2;2022-09-28 10:03:05
41546;5010;77;5;2021-11-22 05:03:24
41547;4859;945;4;2022-10-05 04:27:52
41548;5203;866;5;2022-01-10 20:15:25
41549;6745;672;3;2025-04-04 17:53:31
41550;8322;160;4;2023-02-25 17:22:38
41551;1108;670;1;2023-02-24 06:16:56
41552;4513;897;1;2022-04-16 22:16:50
41553;1720;819;3;2024-12-01 05:21:27
41554;5080;645;1;2023-06-02 03:29:47
41555;9247;545;3;2021-11-25 23:23:05
41556;9941;972;4;2022-06-22 07:59:15
41557;393;154;4;2022-02-02 18:55:53
41558;7534;410;4;2022-06-02 20:46:48
41559;2617;562;2;2024-11-18 13:49:19
41560;6214;187;3;2025-09-02 09:40:15
41561;9168;79;1;2022-11-12 21:24:41
41562;5485;132;4;2023-04-23 00:07:27
41563;8305;888;1;2023-02-27 23:34:35
41564;9910;754;5;2024-06-24 23:05:29
41565;2303;767;3;2022-08-28 00:53:23
41566;8162;45;3;2023-07-27 12:54:18
41567;2309;753;1;2023-02-05 15:07:25
41568;7311;379;5;2021-11-03 08:37:06
41569;1373;191;3;2023-01-20 15:14:44
41570;1719;795;1;2023-08-08 23:34:11
41571;747;544;4;2025-07-02 23:36:30
41572;2566;916;5;2022-07-14 19:07:40
41573;8818;710;5;2025-07-21 08:44:05
41574;4726;561;3;2024-12-07 22:13:22
41575;4389;617;3;2024-07-14 18:09:00
41576;7988;983;2;2021-11-28 17:15:57
41577;6113;184;1;2024-12-10 01:14:26
41578;4927;444;1;2025-01-29 00:08:03
41579;1347;290;5;2024-10-15 07:27:20
41580;9598;672;3;2025-06-10 03:35:46
41581;9289;706;5;2022-12-08 21:42:05
41582;933;570;4;2023-11-03 21:41:23
41583;7427;497;4;2024-10-05 13:51:01
41584;3892;90;2;2025-09-18 22:02:48
41585;1789;984;4;2024-07-25 06:24:13
41586;1337;302;4;2022-11-01 05:28:04
41587;8015;332;3;2022-02-18 10:19:13
41588;4365;252;5;2025-06-30 08:56:47
41589;563;579;5;2024-05-21 14:05:04
41590;8100;258;2;2025-07-28 08:59:26
41591;449;256;1;2022-07-14 13:11:26
41592;5020;468;1;2023-04-20 19:20:08
41593;9246;492;1;2023-08-01 05:53:46
41594;8188;667;3;2023-08-26 12:44:29
41595;2654;350;4;2025-05-10 13:48:07
41596;2870;841;2;2023-11-30 15:08:20
41597;9223;620;2;2022-01-17 19:21:02
41598;7654;885;4;2021-10-11 15:41:59
41599;9887;473;4;2023-03-24 00:39:18
41600;4502;652;4;2025-07-02 17:29:19
41601;3171;669;4;2021-11-15 04:42:05
41602;4031;937;1;2025-07-18 18:22:37
41603;8678;877;5;2024-07-17 03:32:35
41604;8757;447;3;2023-09-11 06:13:18
41605;1083;555;5;2022-10-01 21:56:48
41606;1646;443;2;2022-07-02 20:53:52
41607;3186;985;4;2024-05-23 21:17:25
41608;1755;611;1;2025-06-09 17:13:54
41609;98;146;2;2024-01-20 10:17:38
41610;6874;31;4;2022-04-04 18:41:22
41611;9724;780;3;2024-12-30 03:20:03
41612;9962;953;1;2022-08-14 01:41:36
41613;8787;226;3;2024-02-21 19:43:46
41614;7493;579;3;2023-10-03 13:36:30
41615;2288;81;3;2025-04-16 01:55:40
